Step,Alpha,Population
961,3.7449,0
961,3.79592,0
961,3.84694,0
961,3.89796,0
961,3.94898,0
961,4,0
962,1.5,0
962,1.55102,0
962,1.60204,0
962,1.65306,0
962,1.70408,0
962,1.7551,0
962,1.80612,0
962,1.85714,0
962,1.90816,0
962,1.95918,0
962,2.0102,0
962,2.06122,0
962,2.11224,0
962,2.16327,0
962,2.21429,0
962,2.26531,0
962,2.31633,0
962,2.36735,0
962,2.41837,0
962,2.46939,0
962,2.52041,0
962,2.57143,0
962,2.62245,0
962,2.67347,0
962,2.72449,0
962,2.77551,0
962,2.82653,0
962,2.87755,0.00250873
962,2.92857,0.0574271
962,2.97959,0.268147
962,3.03061,0.56471
962,3.08163,1.48714
962,3.13265,1.43152
962,3.18367,1.44029
962,3.23469,0.685689
962,3.28571,0.0711124
962,3.33673,0
962,3.38776,0
962,3.43878,0
962,3.4898,0
962,3.54082,0
962,3.59184,0
962,3.64286,0
962,3.69388,0
962,3.7449,0
962,3.79592,0
962,3.84694,0
962,3.89796,0
962,3.94898,0
962,4,0
963,1.5,0
963,1.55102,0
963,1.60204,0
963,1.65306,0
963,1.70408,0
963,1.7551,0
963,1.80612,0
963,1.85714,0
963,1.90816,0
963,1.95918,0
963,2.0102,0
963,2.06122,0
963,2.11224,0
963,2.16327,0
963,2.21429,0
963,2.26531,0
963,2.31633,0
963,2.36735,0
963,2.41837,0
963,2.46939,0
963,2.52041,0
963,2.57143,0
963,2.62245,0
963,2.67347,0
963,2.72449,0
963,2.77551,0
963,2.82653,0
963,2.87755,0.00241581
963,2.92857,0.0552563
963,2.97959,0.280258
963,3.03061,0.587884
963,3.08163,1.64334
963,3.13265,1.60716
963,3.18367,1.46529
963,3.23469,0.943064
963,3.28571,0.0835438
963,3.33673,0
963,3.38776,0
963,3.43878,0
963,3.4898,0
963,3.54082,0
963,3.59184,0
963,3.64286,0
963,3.69388,0
963,3.7449,0
963,3.79592,0
963,3.84694,0
963,3.89796,0
963,3.94898,0
963,4,0
964,1.5,0
964,1.55102,0
964,1.60204,0
964,1.65306,0
964,1.70408,0
964,1.7551,0
964,1.80612,0
964,1.85714,0
964,1.90816,0
964,1.95918,0
964,2.0102,0
964,2.06122,0
964,2.11224,0
964,2.16327,0
964,2.21429,0
964,2.26531,0
964,2.31633,0
964,2.36735,0
964,2.41837,0
964,2.46939,0
964,2.52041,0
964,2.57143,0
964,2.62245,0
964,2.67347,0
964,2.72449,0
964,2.77551,0
964,2.82653,0
964,2.87755,0.00243011
964,2.92857,0.0551398
964,2.97959,0.304797
964,3.03061,0.642481
964,3.08163,2.06601
964,3.13265,1.70033
964,3.18367,1.72114
964,3.23469,1.11767
964,3.28571,0.100127
964,3.33673,0
964,3.38776,0
964,3.43878,0
964,3.4898,0
964,3.54082,0
964,3.59184,0
964,3.64286,0
964,3.69388,0
964,3.7449,0
964,3.79592,0
964,3.84694,0
964,3.89796,0
964,3.94898,0
964,4,0
965,1.5,0
965,1.55102,0
965,1.60204,0
965,1.65306,0
965,1.70408,0
965,1.7551,0
965,1.80612,0
965,1.85714,0
965,1.90816,0
965,1.95918,0
965,2.0102,0
965,2.06122,0
965,2.11224,0
965,2.16327,0
965,2.21429,0
965,2.26531,0
965,2.31633,0
965,2.36735,0
965,2.41837,0
965,2.46939,0
965,2.52041,0
965,2.57143,0
965,2.62245,0
965,2.67347,0
965,2.72449,0
965,2.77551,0
965,2.82653,0
965,2.87755,0.0021955
965,2.92857,0.0508934
965,2.97959,0.2933
965,3.03061,0.816388
965,3.08163,1.74726
965,3.13265,1.69157
965,3.18367,1.70018
965,3.23469,1.07932
965,3.28571,0.0901581
965,3.33673,0
965,3.38776,0
965,3.43878,0
965,3.4898,0
965,3.54082,0
965,3.59184,0
965,3.64286,0
965,3.69388,0
965,3.7449,0
965,3.79592,0
965,3.84694,0
965,3.89796,0
965,3.94898,0
965,4,0
966,1.5,0
966,1.55102,0
966,1.60204,0
966,1.65306,0
966,1.70408,0
966,1.7551,0
966,1.80612,0
966,1.85714,0
966,1.90816,0
966,1.95918,0
966,2.0102,0
966,2.06122,0
966,2.11224,0
966,2.16327,0
966,2.21429,0
966,2.26531,0
966,2.31633,0
966,2.36735,0
966,2.41837,0
966,2.46939,0
966,2.52041,0
966,2.57143,0
966,2.62245,0
966,2.67347,0
966,2.72449,0
966,2.77551,0
966,2.82653,0
966,2.87755,0.00180516
966,2.92857,0.04357
966,2.97959,0.24714
966,3.03061,0.736398
966,3.08163,1.71833
966,3.13265,1.32687
966,3.18367,1.58171
966,3.23469,1.00248
966,3.28571,0.0878407
966,3.33673,0
966,3.38776,0
966,3.43878,0
966,3.4898,0
966,3.54082,0
966,3.59184,0
966,3.64286,0
966,3.69388,0
966,3.7449,0
966,3.79592,0
966,3.84694,0
966,3.89796,0
966,3.94898,0
966,4,0
967,1.5,0
967,1.55102,0
967,1.60204,0
967,1.65306,0
967,1.70408,0
967,1.7551,0
967,1.80612,0
967,1.85714,0
967,1.90816,0
967,1.95918,0
967,2.0102,0
967,2.06122,0
967,2.11224,0
967,2.16327,0
967,2.21429,0
967,2.26531,0
967,2.31633,0
967,2.36735,0
967,2.41837,0
967,2.46939,0
967,2.52041,0
967,2.57143,0
967,2.62245,0
967,2.67347,0
967,2.72449,0
967,2.77551,0
967,2.82653,0
967,2.87755,0.00158638
967,2.92857,0.0418784
967,2.97959,0.228513
967,3.03061,0.647817
967,3.08163,1.55063
967,3.13265,1.07249
967,3.18367,1.55018
967,3.23469,0.886828
967,3.28571,0.0798203
967,3.33673,0
967,3.38776,0
967,3.43878,0
967,3.4898,0
967,3.54082,0
967,3.59184,0
967,3.64286,0
967,3.69388,0
967,3.7449,0
967,3.79592,0
967,3.84694,0
967,3.89796,0
967,3.94898,0
967,4,0
968,1.5,0
968,1.55102,0
968,1.60204,0
968,1.65306,0
968,1.70408,0
968,1.7551,0
968,1.80612,0
968,1.85714,0
968,1.90816,0
968,1.95918,0
968,2.0102,0
968,2.06122,0
968,2.11224,0
968,2.16327,0
968,2.21429,0
968,2.26531,0
968,2.31633,0
968,2.36735,0
968,2.41837,0
968,2.46939,0
968,2.52041,0
968,2.57143,0
968,2.62245,0
968,2.67347,0
968,2.72449,0
968,2.77551,0
968,2.82653,0
968,2.87755,0.001436
968,2.92857,0.0383607
968,2.97959,0.219334
968,3.03061,0.650983
968,3.08163,1.63133
968,3.13265,1.1555
968,3.18367,1.48604
968,3.23469,1.14379
968,3.28571,0.0896612
968,3.33673,0
968,3.38776,0
968,3.43878,0
968,3.4898,0
968,3.54082,0
968,3.59184,0
968,3.64286,0
968,3.69388,0
968,3.7449,0
968,3.79592,0
968,3.84694,0
968,3.89796,0
968,3.94898,0
968,4,0
969,1.5,0
969,1.55102,0
969,1.60204,0
969,1.65306,0
969,1.70408,0
969,1.7551,0
969,1.80612,0
969,1.85714,0
969,1.90816,0
969,1.95918,0
969,2.0102,0
969,2.06122,0
969,2.11224,0
969,2.16327,0
969,2.21429,0
969,2.26531,0
969,2.31633,0
969,2.36735,0
969,2.41837,0
969,2.46939,0
969,2.52041,0
969,2.57143,0
969,2.62245,0
969,2.67347,0
969,2.72449,0
969,2.77551,0
969,2.82653,0
969,2.87755,0.00148225
969,2.92857,0.0399818
969,2.97959,0.240992
969,3.03061,0.742127
969,3.08163,1.90222
969,3.13265,1.56299
969,3.18367,1.59633
969,3.23469,1.38994
969,3.28571,0.108563
969,3.33673,0
969,3.38776,0
969,3.43878,0
969,3.4898,0
969,3.54082,0
969,3.59184,0
969,3.64286,0
969,3.69388,0
969,3.7449,0
969,3.79592,0
969,3.84694,0
969,3.89796,0
969,3.94898,0
969,4,0
970,1.5,0
970,1.55102,0
970,1.60204,0
970,1.65306,0
970,1.70408,0
970,1.7551,0
970,1.80612,0
970,1.85714,0
970,1.90816,0
970,1.95918,0
970,2.0102,0
970,2.06122,0
970,2.11224,0
970,2.16327,0
970,2.21429,0
970,2.26531,0
970,2.31633,0
970,2.36735,0
970,2.41837,0
970,2.46939,0
970,2.52041,0
970,2.57143,0
970,2.62245,0
970,2.67347,0
970,2.72449,0
970,2.77551,0
970,2.82653,0
970,2.87755,0.000884953
970,2.92857,0.0261295
970,2.97959,0.149038
970,3.03061,0.435221
970,3.08163,1.09584
970,3.13265,0.916158
970,3.18367,0.835939
970,3.23469,0.85033
970,3.28571,0.0553158
970,3.33673,0
970,3.38776,0
970,3.43878,0
970,3.4898,0
970,3.54082,0
970,3.59184,0
970,3.64286,0
970,3.69388,0
970,3.7449,0
970,3.79592,0
970,3.84694,0
970,3.89796,0
970,3.94898,0
970,4,0
971,1.5,0
971,1.55102,0
971,1.60204,0
971,1.65306,0
971,1.70408,0
971,1.7551,0
971,1.80612,0
971,1.85714,0
971,1.90816,0
971,1.95918,0
971,2.0102,0
971,2.06122,0
971,2.11224,0
971,2.16327,0
971,2.21429,0
971,2.26531,0
971,2.31633,0
971,2.36735,0
971,2.41837,0
971,2.46939,0
971,2.52041,0
971,2.57143,0
971,2.62245,0
971,2.67347,0
971,2.72449,0
971,2.77551,0
971,2.82653,0
971,2.87755,0.000932093
971,2.92857,0.0279685
971,2.97959,0.160876
971,3.03061,0.590462
971,3.08163,1.07112
971,3.13265,0.994246
971,3.18367,0.902295
971,3.23469,0.910089
971,3.28571,0.0584501
971,3.33673,0
971,3.38776,0
971,3.43878,0
971,3.4898,0
971,3.54082,0
971,3.59184,0
971,3.64286,0
971,3.69388,0
971,3.7449,0
971,3.79592,0
971,3.84694,0
971,3.89796,0
971,3.94898,0
971,4,0
972,1.5,0
972,1.55102,0
972,1.60204,0
972,1.65306,0
972,1.70408,0
972,1.7551,0
972,1.80612,0
972,1.85714,0
972,1.90816,0
972,1.95918,0
972,2.0102,0
972,2.06122,0
972,2.11224,0
972,2.16327,0
972,2.21429,0
972,2.26531,0
972,2.31633,0
972,2.36735,0
972,2.41837,0
972,2.46939,0
972,2.52041,0
972,2.57143,0
972,2.62245,0
972,2.67347,0
972,2.72449,0
972,2.77551,0
972,2.82653,0
972,2.87755,0.000981118
972,2.92857,0.0300285
972,2.97959,0.174157
972,3.03061,0.641924
972,3.08163,1.16918
972,3.13265,1.17978
972,3.18367,0.880571
972,3.23469,0.978855
972,3.28571,0.062195
972,3.33673,0
972,3.38776,0
972,3.43878,0
972,3.4898,0
972,3.54082,0
972,3.59184,0
972,3.64286,0
972,3.69388,0
972,3.7449,0
972,3.79592,0
972,3.84694,0
972,3.89796,0
972,3.94898,0
972,4,0
973,1.5,0
973,1.55102,0
973,1.60204,0
973,1.65306,0
973,1.70408,0
973,1.7551,0
973,1.80612,0
973,1.85714,0
973,1.90816,0
973,1.95918,0
973,2.0102,0
973,2.06122,0
973,2.11224,0
973,2.16327,0
973,2.21429,0
973,2.26531,0
973,2.31633,0
973,2.36735,0
973,2.41837,0
973,2.46939,0
973,2.52041,0
973,2.57143,0
973,2.62245,0
973,2.67347,0
973,2.72449,0
973,2.77551,0
973,2.82653,0
973,2.87755,0.00102592
973,2.92857,0.032043
973,2.97959,0.187244
973,3.03061,0.82058
973,3.08163,1.14015
973,3.13265,1.27473
973,3.18367,0.949806
973,3.23469,1.0464
973,3.28571,0.0658236
973,3.33673,0
973,3.38776,0
973,3.43878,0
973,3.4898,0
973,3.54082,0
973,3.59184,0
973,3.64286,0
973,3.69388,0
973,3.7449,0
973,3.79592,0
973,3.84694,0
973,3.89796,0
973,3.94898,0
973,4,0
974,1.5,0
974,1.55102,0
974,1.60204,0
974,1.65306,0
974,1.70408,0
974,1.7551,0
974,1.80612,0
974,1.85714,0
974,1.90816,0
974,1.95918,0
974,2.0102,0
974,2.06122,0
974,2.11224,0
974,2.16327,0
974,2.21429,0
974,2.26531,0
974,2.31633,0
974,2.36735,0
974,2.41837,0
974,2.46939,0
974,2.52041,0
974,2.57143,0
974,2.62245,0
974,2.67347,0
974,2.72449,0
974,2.77551,0
974,2.82653,0
974,2.87755,0.00106186
974,2.92857,0.0336911
974,2.97959,0.197987
974,3.03061,0.871516
974,3.08163,1.09549
974,3.13265,1.47694
974,3.18367,1.00573
974,3.23469,1.10192
974,3.28571,0.0686191
974,3.33673,0
974,3.38776,0
974,3.43878,0
974,3.4898,0
974,3.54082,0
974,3.59184,0
974,3.64286,0
974,3.69388,0
974,3.7449,0
974,3.79592,0
974,3.84694,0
974,3.89796,0
974,3.94898,0
974,4,0
975,1.5,0
975,1.55102,0
975,1.60204,0
975,1.65306,0
975,1.70408,0
975,1.7551,0
975,1.80612,0
975,1.85714,0
975,1.90816,0
975,1.95918,0
975,2.0102,0
975,2.06122,0
975,2.11224,0
975,2.16327,0
975,2.21429,0
975,2.26531,0
975,2.31633,0
975,2.36735,0
975,2.41837,0
975,2.46939,0
975,2.52041,0
975,2.57143,0
975,2.62245,0
975,2.67347,0
975,2.72449,0
975,2.77551,0
975,2.82653,0
975,2.87755,0.00106453
975,2.92857,0.0344271
975,2.97959,0.203345
975,3.03061,0.896761
975,3.08163,1.28213
975,3.13265,1.36513
975,3.18367,1.03059
975,3.23469,1.12314
975,3.28571,0.0693741
975,3.33673,0
975,3.38776,0
975,3.43878,0
975,3.4898,0
975,3.54082,0
975,3.59184,0
975,3.64286,0
975,3.69388,0
975,3.7449,0
975,3.79592,0
975,3.84694,0
975,3.89796,0
975,3.94898,0
975,4,0
976,1.5,0
976,1.55102,0
976,1.60204,0
976,1.65306,0
976,1.70408,0
976,1.7551,0
976,1.80612,0
976,1.85714,0
976,1.90816,0
976,1.95918,0
976,2.0102,0
976,2.06122,0
976,2.11224,0
976,2.16327,0
976,2.21429,0
976,2.26531,0
976,2.31633,0
976,2.36735,0
976,2.41837,0
976,2.46939,0
976,2.52041,0
976,2.57143,0
976,2.62245,0
976,2.67347,0
976,2.72449,0
976,2.77551,0
976,2.82653,0
976,2.87755,0.000993033
976,2.92857,0.0329983
976,2.97959,0.280017
976,3.03061,0.769633
976,3.08163,1.21201
976,3.13265,1.30531
976,3.18367,0.982032
976,3.23469,1.05515
976,3.28571,0.0651961
976,3.33673,0
976,3.38776,0
976,3.43878,0
976,3.4898,0
976,3.54082,0
976,3.59184,0
976,3.64286,0
976,3.69388,0
976,3.7449,0
976,3.79592,0
976,3.84694,0
976,3.89796,0
976,3.94898,0
976,4,0
977,1.5,0
977,1.55102,0
977,1.60204,0
977,1.65306,0
977,1.70408,0
977,1.7551,0
977,1.80612,0
977,1.85714,0
977,1.90816,0
977,1.95918,0
977,2.0102,0
977,2.06122,0
977,2.11224,0
977,2.16327,0
977,2.21429,0
977,2.26531,0
977,2.31633,0
977,2.36735,0
977,2.41837,0
977,2.46939,0
977,2.52041,0
977,2.57143,0
977,2.62245,0
977,2.67347,0
977,2.72449,0
977,2.77551,0
977,2.82653,0
977,2.87755,0.000843933
977,2.92857,0.0292071
977,2.97959,0.233936
977,3.03061,0.671919
977,3.08163,1.03435
977,3.13265,1.11403
977,3.18367,0.928585
977,3.23469,0.804415
977,3.28571,0.0555027
977,3.33673,0
977,3.38776,0
977,3.43878,0
977,3.4898,0
977,3.54082,0
977,3.59184,0
977,3.64286,0
977,3.69388,0
977,3.7449,0
977,3.79592,0
977,3.84694,0
977,3.89796,0
977,3.94898,0
977,4,0
978,1.5,0
978,1.55102,0
978,1.60204,0
978,1.65306,0
978,1.70408,0
978,1.7551,0
978,1.80612,0
978,1.85714,0
978,1.90816,0
978,1.95918,0
978,2.0102,0
978,2.06122,0
978,2.11224,0
978,2.16327,0
978,2.21429,0
978,2.26531,0
978,2.31633,0
978,2.36735,0
978,2.41837,0
978,2.46939,0
978,2.52041,0
978,2.57143,0
978,2.62245,0
978,2.67347,0
978,2.72449,0
978,2.77551,0
978,2.82653,0
978,2.87755,0.000739238
978,2.92857,0.0266664
978,2.97959,0.266451
978,3.03061,0.539221
978,3.08163,0.916676
978,3.13265,0.969797
978,3.18367,0.814553
978,3.23469,0.702544
978,3.28571,0.0486284
978,3.33673,0
978,3.38776,0
978,3.43878,0
978,3.4898,0
978,3.54082,0
978,3.59184,0
978,3.64286,0
978,3.69388,0
978,3.7449,0
978,3.79592,0
978,3.84694,0
978,3.89796,0
978,3.94898,0
978,4,0
979,1.5,0
979,1.55102,0
979,1.60204,0
979,1.65306,0
979,1.70408,0
979,1.7551,0
979,1.80612,0
979,1.85714,0
979,1.90816,0
979,1.95918,0
979,2.0102,0
979,2.06122,0
979,2.11224,0
979,2.16327,0
979,2.21429,0
979,2.26531,0
979,2.31633,0
979,2.36735,0
979,2.41837,0
979,2.46939,0
979,2.52041,0
979,2.57143,0
979,2.62245,0
979,2.67347,0
979,2.72449,0
979,2.77551,0
979,2.82653,0
979,2.87755,0.00071951
979,2.92857,0.0266656
979,2.97959,0.316184
979,3.03061,0.485146
979,3.08163,0.910377
979,3.13265,0.957755
979,3.18367,0.810798
979,3.23469,0.682166
979,3.28571,0.0479657
979,3.33673,0
979,3.38776,0
979,3.43878,0
979,3.4898,0
979,3.54082,0
979,3.59184,0
979,3.64286,0
979,3.69388,0
979,3.7449,0
979,3.79592,0
979,3.84694,0
979,3.89796,0
979,3.94898,0
979,4,0
980,1.5,0
980,1.55102,0
980,1.60204,0
980,1.65306,0
980,1.70408,0
980,1.7551,0
980,1.80612,0
980,1.85714,0
980,1.90816,0
980,1.95918,0
980,2.0102,0
980,2.06122,0
980,2.11224,0
980,2.16327,0
980,2.21429,0
980,2.26531,0
980,2.31633,0
980,2.36735,0
980,2.41837,0
980,2.46939,0
980,2.52041,0
980,2.57143,0
980,2.62245,0
980,2.67347,0
980,2.72449,0
980,2.77551,0
980,2.82653,0
980,2.87755,0.000736645
980,2.92857,0.0277981
980,2.97959,0.330215
980,3.03061,0.606637
980,3.08163,0.863509
980,3.13265,1.0032
980,3.18367,0.850303
980,3.23469,0.704722
980,3.28571,0.0506981
980,3.33673,0
980,3.38776,0
980,3.43878,0
980,3.4898,0
980,3.54082,0
980,3.59184,0
980,3.64286,0
980,3.69388,0
980,3.7449,0
980,3.79592,0
980,3.84694,0
980,3.89796,0
980,3.94898,0
980,4,0
981,1.5,0
981,1.55102,0
981,1.60204,0
981,1.65306,0
981,1.70408,0
981,1.7551,0
981,1.80612,0
981,1.85714,0
981,1.90816,0
981,1.95918,0
981,2.0102,0
981,2.06122,0
981,2.11224,0
981,2.16327,0
981,2.21429,0
981,2.26531,0
981,2.31633,0
981,2.36735,0
981,2.41837,0
981,2.46939,0
981,2.52041,0
981,2.57143,0
981,2.62245,0
981,2.67347,0
981,2.72449,0
981,2.77551,0
981,2.82653,0
981,2.87755,0.000762805
981,2.92857,0.0292548
981,2.97959,0.350404
981,3.03061,0.64574
981,3.08163,0.92338
981,3.13265,1.0677
981,3.18367,0.904062
981,3.23469,0.667604
981,3.28571,0.126878
981,3.33673,0
981,3.38776,0
981,3.43878,0
981,3.4898,0
981,3.54082,0
981,3.59184,0
981,3.64286,0
981,3.69388,0
981,3.7449,0
981,3.79592,0
981,3.84694,0
981,3.89796,0
981,3.94898,0
981,4,0
982,1.5,0
982,1.55102,0
982,1.60204,0
982,1.65306,0
982,1.70408,0
982,1.7551,0
982,1.80612,0
982,1.85714,0
982,1.90816,0
982,1.95918,0
982,2.0102,0
982,2.06122,0
982,2.11224,0
982,2.16327,0
982,2.21429,0
982,2.26531,0
982,2.31633,0
982,2.36735,0
982,2.41837,0
982,2.46939,0
982,2.52041,0
982,2.57143,0
982,2.62245,0
982,2.67347,0
982,2.72449,0
982,2.77551,0
982,2.82653,0
982,2.87755,0.000788981
982,2.92857,0.0308476
982,2.97959,0.372887
982,3.03061,0.789354
982,3.08163,0.891257
982,3.13265,1.14224
982,3.18367,0.963142
982,3.23469,0.706059
982,3.28571,0.132294
982,3.33673,0
982,3.38776,0
982,3.43878,0
982,3.4898,0
982,3.54082,0
982,3.59184,0
982,3.64286,0
982,3.69388,0
982,3.7449,0
982,3.79592,0
982,3.84694,0
982,3.89796,0
982,3.94898,0
982,4,0
983,1.5,0
983,1.55102,0
983,1.60204,0
983,1.65306,0
983,1.70408,0
983,1.7551,0
983,1.80612,0
983,1.85714,0
983,1.90816,0
983,1.95918,0
983,2.0102,0
983,2.06122,0
983,2.11224,0
983,2.16327,0
983,2.21429,0
983,2.26531,0
983,2.31633,0
983,2.36735,0
983,2.41837,0
983,2.46939,0
983,2.52041,0
983,2.57143,0
983,2.62245,0
983,2.67347,0
983,2.72449,0
983,2.77551,0
983,2.82653,0
983,2.87755,0.000813108
983,2.92857,0.0323841
983,2.97959,0.395342
983,3.03061,0.840994
983,3.08163,0.858059
983,3.13265,1.31287
983,3.18367,1.02254
983,3.23469,0.74404
983,3.28571,0.138055
983,3.33673,0
983,3.38776,0
983,3.43878,0
983,3.4898,0
983,3.54082,0
983,3.59184,0
983,3.64286,0
983,3.69388,0
983,3.7449,0
983,3.79592,0
983,3.84694,0
983,3.89796,0
983,3.94898,0
983,4,0
984,1.5,0
984,1.55102,0
984,1.60204,0
984,1.65306,0
984,1.70408,0
984,1.7551,0
984,1.80612,0
984,1.85714,0
984,1.90816,0
984,1.95918,0
984,2.0102,0
984,2.06122,0
984,2.11224,0
984,2.16327,0
984,2.21429,0
984,2.26531,0
984,2.31633,0
984,2.36735,0
984,2.41837,0
984,2.46939,0
984,2.52041,0
984,2.57143,0
984,2.62245,0
984,2.67347,0
984,2.72449,0
984,2.77551,0
984,2.82653,0
984,2.87755,0.000838193
984,2.92857,0.0337879
984,2.97959,0.417048
984,3.03061,0.892475
984,3.08163,1.0523
984,3.13265,1.25476
984,3.18367,1.0805
984,3.23469,0.780614
984,3.28571,0.144017
984,3.33673,0
984,3.38776,0
984,3.43878,0
984,3.4898,0
984,3.54082,0
984,3.59184,0
984,3.64286,0
984,3.69388,0
984,3.7449,0
984,3.79592,0
984,3.84694,0
984,3.89796,0
984,3.94898,0
984,4,0
985,1.5,0
985,1.55102,0
985,1.60204,0
985,1.65306,0
985,1.70408,0
985,1.7551,0
985,1.80612,0
985,1.85714,0
985,1.90816,0
985,1.95918,0
985,2.0102,0
985,2.06122,0
985,2.11224,0
985,2.16327,0
985,2.21429,0
985,2.26531,0
985,2.31633,0
985,2.36735,0
985,2.41837,0
985,2.46939,0
985,2.52041,0
985,2.57143,0
985,2.62245,0
985,2.67347,0
985,2.72449,0
985,2.77551,0
985,2.82653,0
985,2.87755,0.000850208
985,2.92857,0.0346375
985,2.97959,0.433584
985,3.03061,1.04187
985,3.08163,0.990641
985,3.13265,1.31692
985,3.18367,1.12328
985,3.23469,0.808139
985,3.28571,0.14757
985,3.33673,0
985,3.38776,0
985,3.43878,0
985,3.4898,0
985,3.54082,0
985,3.59184,0
985,3.64286,0
985,3.69388,0
985,3.7449,0
985,3.79592,0
985,3.84694,0
985,3.89796,0
985,3.94898,0
985,4,0
986,1.5,0
986,1.55102,0
986,1.60204,0
986,1.65306,0
986,1.70408,0
986,1.7551,0
986,1.80612,0
986,1.85714,0
986,1.90816,0
986,1.95918,0
986,2.0102,0
986,2.06122,0
986,2.11224,0
986,2.16327,0
986,2.21429,0
986,2.26531,0
986,2.31633,0
986,2.36735,0
986,2.41837,0
986,2.46939,0
986,2.52041,0
986,2.57143,0
986,2.62245,0
986,2.67347,0
986,2.72449,0
986,2.77551,0
986,2.82653,0
986,2.87755,0.000841146
986,2.92857,0.0345596
986,2.97959,0.442428
986,3.03061,1.05847
986,3.08163,1.15026
986,3.13265,1.2149
986,3.18367,1.14312
986,3.23469,0.819165
986,3.28571,0.148096
986,3.33673,0
986,3.38776,0
986,3.43878,0
986,3.4898,0
986,3.54082,0
986,3.59184,0
986,3.64286,0
986,3.69388,0
986,3.7449,0
986,3.79592,0
986,3.84694,0
986,3.89796,0
986,3.94898,0
986,4,0
987,1.5,0
987,1.55102,0
987,1.60204,0
987,1.65306,0
987,1.70408,0
987,1.7551,0
987,1.80612,0
987,1.85714,0
987,1.90816,0
987,1.95918,0
987,2.0102,0
987,2.06122,0
987,2.11224,0
987,2.16327,0
987,2.21429,0
987,2.26531,0
987,2.31633,0
987,2.36735,0
987,2.41837,0
987,2.46939,0
987,2.52041,0
987,2.57143,0
987,2.62245,0
987,2.67347,0
987,2.72449,0
987,2.77551,0
987,2.82653,0
987,2.87755,0.000798636
987,2.92857,0.0329496
987,2.97959,0.43126
987,3.03061,1.04388
987,3.08163,1.1217
987,3.13265,1.20892
987,3.18367,1.19894
987,3.23469,0.723003
987,3.28571,0.143597
987,3.33673,0
987,3.38776,0
987,3.43878,0
987,3.4898,0
987,3.54082,0
987,3.59184,0
987,3.64286,0
987,3.69388,0
987,3.7449,0
987,3.79592,0
987,3.84694,0
987,3.89796,0
987,3.94898,0
987,4,0
988,1.5,0
988,1.55102,0
988,1.60204,0
988,1.65306,0
988,1.70408,0
988,1.7551,0
988,1.80612,0
988,1.85714,0
988,1.90816,0
988,1.95918,0
988,2.0102,0
988,2.06122,0
988,2.11224,0
988,2.16327,0
988,2.21429,0
988,2.26531,0
988,2.31633,0
988,2.36735,0
988,2.41837,0
988,2.46939,0
988,2.52041,0
988,2.57143,0
988,2.62245,0
988,2.67347,0
988,2.72449,0
988,2.77551,0
988,2.82653,0
988,2.87755,0.000712025
988,2.92857,0.0676335
988,2.97959,0.357556
988,3.03061,0.978683
988,3.08163,1.03988
988,3.13265,1.12532
988,3.18367,1.10607
988,3.23469,0.674628
988,3.28571,0.132176
988,3.33673,0
988,3.38776,0
988,3.43878,0
988,3.4898,0
988,3.54082,0
988,3.59184,0
988,3.64286,0
988,3.69388,0
988,3.7449,0
988,3.79592,0
988,3.84694,0
988,3.89796,0
988,3.94898,0
988,4,0
989,1.5,0
989,1.55102,0
989,1.60204,0
989,1.65306,0
989,1.70408,0
989,1.7551,0
989,1.80612,0
989,1.85714,0
989,1.90816,0
989,1.95918,0
989,2.0102,0
989,2.06122,0
989,2.11224,0
989,2.16327,0
989,2.21429,0
989,2.26531,0
989,2.31633,0
989,2.36735,0
989,2.41837,0
989,2.46939,0
989,2.52041,0
989,2.57143,0
989,2.62245,0
989,2.67347,0
989,2.72449,0
989,2.77551,0
989,2.82653,0
989,2.87755,0.000602444
989,2.92857,0.0546352
989,2.97959,0.315689
989,3.03061,0.869
989,3.08163,0.933715
989,3.13265,0.997478
989,3.18367,0.88676
989,3.23469,0.690906
989,3.28571,0.116801
989,3.33673,0
989,3.38776,0
989,3.43878,0
989,3.4898,0
989,3.54082,0
989,3.59184,0
989,3.64286,0
989,3.69388,0
989,3.7449,0
989,3.79592,0
989,3.84694,0
989,3.89796,0
989,3.94898,0
989,4,0
990,1.5,0
990,1.55102,0
990,1.60204,0
990,1.65306,0
990,1.70408,0
990,1.7551,0
990,1.80612,0
990,1.85714,0
990,1.90816,0
990,1.95918,0
990,2.0102,0
990,2.06122,0
990,2.11224,0
990,2.16327,0
990,2.21429,0
990,2.26531,0
990,2.31633,0
990,2.36735,0
990,2.41837,0
990,2.46939,0
990,2.52041,0
990,2.57143,0
990,2.62245,0
990,2.67347,0
990,2.72449,0
990,2.77551,0
990,2.82653,0
990,2.87755,0.000517143
990,2.92857,0.0482065
990,2.97959,0.279499
990,3.03061,0.786546
990,3.08163,0.853015
990,3.13265,0.896564
990,3.18367,0.722069
990,3.23469,0.69837
990,3.28571,0.104979
990,3.33673,0
990,3.38776,0
990,3.43878,0
990,3.4898,0
990,3.54082,0
990,3.59184,0
990,3.64286,0
990,3.69388,0
990,3.7449,0
990,3.79592,0
990,3.84694,0
990,3.89796,0
990,3.94898,0
990,4,0
991,1.5,0
991,1.55102,0
991,1.60204,0
991,1.65306,0
991,1.70408,0
991,1.7551,0
991,1.80612,0
991,1.85714,0
991,1.90816,0
991,1.95918,0
991,2.0102,0
991,2.06122,0
991,2.11224,0
991,2.16327,0
991,2.21429,0
991,2.26531,0
